ID,Computer Science,Physics,Mathematics,Statistics,Quantitative Biology,Quantitative Finance,Chemistry,Astrology,Spaceology,Life Science,Earth Science,Data Science,kfold
8564,0,0,1,0,0,0,0,0,0,1,0,0,3
8563,0,0,1,0,0,0,0,0,0,0,0,0,1
8602,0,1,0,0,0,0,0,0,0,1,0,0,2
8604,0,1,0,0,0,0,0,0,0,0,0,1,2
8484,0,1,0,0,0,0,1,0,0,1,0,1,2
8605,0,1,0,0,0,0,0,0,0,1,0,1,3
8648,1,0,0,0,0,0,0,0,0,1,0,1,3
8647,1,0,0,0,0,0,0,0,0,0,0,0,0
8646,0,1,0,0,0,0,0,0,0,1,0,1,3
8642,0,0,0,1,0,0,0,0,0,1,0,1,1
8641,0,1,0,0,0,0,0,0,0,0,0,1,2
8640,0,1,0,0,0,0,1,0,0,0,0,1,2
8638,1,0,0,0,0,0,0,0,0,0,0,0,3
8637,0,0,1,0,0,0,0,0,0,0,0,1,3
8636,0,0,0,1,0,0,0,0,0,0,0,0,2
8635,0,1,0,0,0,0,0,0,0,0,0,0,1
8634,0,1,0,0,0,0,0,0,0,0,0,1,2
8632,0,0,1,0,0,0,0,0,0,1,0,1,0
8631,1,0,0,0,0,0,0,0,0,1,0,0,2
8630,1,0,0,0,0,0,0,0,0,1,0,0,0
8626,0,1,0,0,0,0,0,0,0,1,0,0,3
8625,0,0,1,0,0,0,1,0,0,0,0,1,0
8624,1,0,0,0,0,0,0,0,0,0,0,1,3
8623,0,1,0,0,0,0,0,0,0,1,0,0,1
8622,0,0,1,0,0,0,0,0,0,0,0,1,3
8621,0,1,0,0,0,0,0,0,0,1,0,0,0
8619,1,0,0,0,0,0,0,0,0,1,0,1,0
8618,0,0,1,0,0,0,0,0,0,0,0,0,3
8616,1,0,0,0,0,0,0,0,0,0,0,1,2
8615,0,1,0,0,0,0,0,0,0,1,0,1,1
8614,0,1,0,0,0,0,0,1,0,0,0,0,3
8613,0,1,0,0,0,0,0,0,0,0,0,1,0
8612,0,0,0,1,0,0,0,0,0,0,0,1,2
8609,0,0,1,0,0,0,0,0,0,1,0,1,1
8607,0,0,1,0,0,0,0,0,0,0,0,0,3
8562,0,0,0,1,0,0,0,0,0,1,0,0,2
8561,1,0,0,0,0,0,1,0,0,1,0,1,0
8560,1,0,0,0,0,0,0,0,0,0,0,1,3
8559,0,0,1,0,0,0,0,0,0,0,0,1,3
8517,0,1,0,0,0,0,0,0,0,0,0,1,2
8516,1,0,0,0,0,0,0,0,0,1,0,0,1
8515,0,1,0,0,0,0,0,0,0,0,0,1,0
8514,0,1,0,0,0,0,1,0,0,1,0,1,3
8513,1,0,0,0,0,0,0,0,0,0,0,1,3
8512,1,0,0,0,0,0,0,0,0,1,1,1,1
8511,0,0,1,0,0,0,1,0,0,0,0,0,3
8510,0,0,1,0,0,0,0,0,0,0,0,1,1
8509,0,0,1,0,0,0,0,0,0,0,0,1,2
8507,0,0,0,1,0,0,0,0,0,1,0,1,2
8506,0,0,1,0,0,0,0,0,0,1,0,1,2
8505,0,1,0,0,0,0,0,0,0,0,0,1,1
8504,1,0,0,0,0,0,0,0,0,1,0,1,1
8503,0,1,0,0,0,0,0,0,0,1,0,1,2
8502,0,0,1,0,0,0,0,0,0,1,0,1,1
8501,0,0,0,1,0,0,0,0,0,1,0,0,1
8500,0,1,0,0,0,0,0,0,0,1,0,0,0
8499,1,0,0,0,0,0,0,0,0,0,0,0,2
8498,1,0,0,0,0,0,0,0,0,0,0,1,1
8497,0,1,0,0,0,0,0,0,0,0,0,0,0
8496,0,1,0,0,0,0,0,0,0,1,1,1,1
8495,1,0,0,0,0,0,0,0,0,0,0,1,3
8491,1,0,0,0,0,0,1,0,0,0,0,0,1
8490,1,0,0,0,0,0,0,0,0,0,0,1,2
8489,1,0,0,0,0,0,0,0,0,0,0,1,3
8488,0,1,0,0,0,0,0,0,0,0,0,0,0
8487,0,1,0,0,0,0,0,0,0,1,0,1,1
8486,1,0,0,0,0,0,0,0,0,0,0,1,1
8485,1,0,0,0,0,0,0,0,0,0,0,0,2
8518,0,1,0,0,0,0,0,0,0,1,0,0,0
8519,0,0,0,1,0,0,0,0,0,1,0,1,2
8520,1,0,0,0,0,0,0,0,0,0,0,1,1
8541,0,1,0,0,0,0,0,0,0,1,0,0,0
8558,1,0,0,0,0,0,0,0,0,1,0,0,2
8556,0,0,1,0,0,0,1,0,0,0,0,0,3
8555,0,1,0,0,0,0,0,0,0,0,0,0,3
8554,1,0,0,0,0,0,0,0,0,0,0,0,1
8552,0,1,0,0,0,0,0,0,0,0,0,0,3
8550,0,0,1,0,0,0,0,0,0,0,0,1,2
8549,0,1,0,0,0,0,0,0,0,0,0,0,0
8547,0,0,0,1,0,0,0,0,0,1,0,0,2
8546,0,0,1,0,0,0,1,0,0,0,0,1,1
8545,1,0,0,0,0,0,0,0,0,1,0,0,1
8544,0,1,0,0,0,0,0,0,0,1,0,0,1
8543,0,0,0,1,0,0,0,0,0,0,0,0,2
8542,0,1,0,0,0,0,0,0,0,0,0,0,3
8540,1,0,0,0,0,0,0,0,0,1,0,0,1
8521,0,1,0,0,0,0,0,0,0,0,0,1,2
8538,0,0,0,1,0,0,0,0,0,1,0,0,1
8537,0,0,1,0,0,0,0,0,0,0,0,1,3
8536,0,0,1,0,0,0,0,0,0,1,0,1,0
8535,0,0,0,1,0,0,0,0,0,1,0,0,2
8534,1,0,0,0,0,0,0,0,0,1,0,0,1
8533,0,0,0,1,0,0,0,0,0,1,0,0,3
8532,0,0,1,0,0,0,1,0,0,1,0,0,0
8529,1,0,0,0,0,0,0,0,0,1,0,0,1
8528,0,1,0,0,0,0,0,0,0,1,0,0,2
8526,0,1,0,0,0,0,1,0,0,0,0,1,0
8525,1,0,0,0,0,0,0,0,0,0,0,1,2
8523,0,0,0,0,1,0,0,0,0,1,0,1,0
8522,1,0,0,0,0,0,0,0,0,0,0,0,2
8308,1,0,0,0,0,0,0,0,0,0,0,1,1
8307,1,0,0,0,0,0,0,0,0,1,0,1,0
8305,0,1,0,0,0,0,1,0,0,1,0,1,1
8106,0,1,0,0,0,0,0,0,0,0,0,0,1
8103,1,0,0,0,0,0,0,0,0,1,0,0,0
8102,0,1,0,0,0,0,0,0,0,0,0,1,3
8099,0,1,0,0,0,0,1,0,0,0,0,1,0
8098,1,0,0,0,0,0,0,0,0,0,0,1,3
8096,0,1,0,0,0,0,0,0,0,0,0,1,1
8095,0,0,1,0,0,0,0,0,0,1,0,1,1
8094,0,0,1,0,0,0,0,0,0,0,0,0,3
8092,0,0,0,1,0,0,0,0,0,0,0,0,3
8091,0,0,1,0,0,0,0,0,0,0,0,0,2
8089,0,0,1,0,0,0,0,0,0,1,0,1,2
8088,0,0,0,0,1,0,0,0,0,1,0,0,2
8086,0,0,1,0,0,0,1,0,0,0,0,1,1
8084,1,0,0,0,0,0,0,0,0,0,0,0,1
8082,0,0,1,0,0,0,0,0,0,0,0,0,2
8081,0,0,0,1,0,0,0,0,0,0,0,0,1
8080,0,0,1,0,0,0,0,0,0,1,0,0,2
8079,0,0,1,0,0,0,0,0,0,0,0,0,2
8076,1,0,0,0,0,0,0,0,0,1,0,0,0
8075,0,0,1,0,0,0,0,0,0,0,0,1,0
8073,1,0,0,0,0,0,0,0,0,0,0,1,2
8071,0,0,1,0,0,0,1,0,0,1,0,1,3
8070,0,0,0,1,0,0,0,0,0,0,0,1,1
8069,0,0,1,0,0,0,1,0,0,1,0,1,0
8068,0,0,1,0,0,0,0,0,0,0,0,1,0
8066,0,1,0,0,0,0,0,0,0,1,0,1,2
8065,0,0,0,0,1,0,0,0,0,0,0,0,1
8064,1,0,0,0,0,0,0,0,0,0,0,1,2
8063,0,0,0,0,1,0,0,0,0,1,0,1,0
8061,0,0,1,0,0,0,0,0,0,0,0,1,3
8104,0,0,0,1,0,0,0,0,0,0,0,0,0
8107,1,0,0,0,0,0,0,0,0,1,0,0,1
8304,0,0,0,1,0,0,0,0,0,1,0,0,3
8108,0,0,0,1,0,0,0,0,0,0,0,1,1
8145,1,0,0,0,0,0,0,0,0,1,0,1,0
8144,0,0,1,0,0,0,0,0,0,0,0,1,3
8142,0,1,0,0,0,0,0,0,0,1,0,0,2
8141,0,1,0,0,0,0,0,0,0,0,0,0,3
8140,1,0,0,0,0,0,0,0,0,1,0,1,1
8139,1,0,0,0,0,0,0,0,0,1,1,0,3
8137,1,0,0,0,0,0,0,0,0,0,0,0,0
8136,0,1,0,0,0,0,0,0,0,0,0,1,3
8132,1,0,0,0,0,0,0,0,0,0,0,0,3
8131,0,1,0,0,0,0,0,0,0,1,0,0,0
8130,0,1,0,0,0,0,0,0,0,0,0,1,1
8129,0,0,1,0,0,0,0,0,0,1,0,1,1
8128,0,1,0,0,0,0,0,0,0,0,0,1,1
8127,0,1,0,0,0,0,0,0,0,0,0,1,1
8126,0,0,0,0,1,0,0,0,0,0,0,0,3
8125,1,0,0,0,0,0,0,0,0,0,0,1,1
8124,0,0,1,0,0,0,0,0,0,0,0,1,3
8123,0,1,0,0,0,0,0,0,0,1,0,1,3
8122,0,0,0,1,0,0,0,0,0,0,0,0,3
8121,1,0,0,0,0,0,0,0,0,1,0,1,2
8120,0,1,0,0,0,0,0,0,0,0,0,0,0
8119,0,0,1,0,0,0,0,0,0,1,0,0,2
8117,0,1,0,0,0,0,0,0,0,1,0,0,3
8116,0,0,1,0,0,0,0,0,0,1,0,0,1
8113,0,0,1,0,0,0,0,0,0,1,0,1,0
8112,0,0,1,0,0,0,0,0,0,1,0,0,3
8111,0,1,0,0,0,0,0,0,0,1,0,0,2
8110,0,0,1,0,0,0,0,0,0,0,0,0,1
8109,0,1,0,0,0,0,0,0,0,0,0,0,2
8060,0,1,0,0,0,0,0,0,0,0,0,0,2
8059,1,0,0,0,0,0,0,0,0,1,0,1,2
8058,1,0,0,0,0,0,0,0,0,0,0,0,0
8056,1,0,0,0,0,0,0,0,0,1,0,0,1
8015,0,1,0,0,0,0,0,0,0,1,0,1,1
8013,1,0,0,0,0,0,0,0,0,0,0,0,2
8012,1,0,0,0,0,0,0,0,0,0,0,1,2
8011,0,1,0,0,0,0,1,0,0,0,0,1,0
8010,1,0,0,0,0,0,0,0,0,1,0,1,3
8009,1,0,0,0,0,0,0,0,0,1,0,0,2
8008,0,0,1,0,0,0,0,0,0,0,0,1,1
8007,1,0,0,0,0,0,0,0,0,0,0,0,0
8006,0,1,0,0,0,0,0,0,0,1,0,1,2
8005,0,0,1,0,0,0,0,0,0,0,0,0,3
8004,0,1,0,0,0,0,0,0,0,0,0,0,3
8003,0,0,0,1,0,0,0,0,0,1,0,1,2
8002,0,0,1,0,0,0,0,0,0,0,0,1,0
8001,0,1,0,0,0,0,0,0,0,0,0,0,2
8000,0,0,1,0,0,0,0,0,0,0,0,1,0
7999,0,1,0,0,0,0,0,0,0,1,0,1,0
7998,0,0,1,0,0,0,0,0,0,1,0,1,0
7997,0,0,1,0,0,0,0,0,0,1,0,0,0
7996,0,0,1,0,0,0,0,0,0,1,0,1,2
7994,0,0,0,1,0,0,0,0,0,0,0,0,0
7993,1,0,0,0,0,0,0,0,0,1,0,0,3
7992,0,0,0,1,0,0,1,0,0,0,0,0,3
7991,0,1,0,0,0,0,0,0,0,1,0,1,1
7990,0,0,0,0,1,0,0,0,0,1,0,0,3
7989,0,0,1,0,0,0,0,0,0,0,0,0,1
7988,0,0,0,0,1,0,0,0,0,0,0,1,2
7987,0,0,1,0,0,0,0,0,0,0,0,1,2
7986,0,1,0,0,0,0,0,0,0,0,0,1,0
7985,0,0,1,0,0,0,1,0,0,0,0,0,1
8016,0,1,0,0,0,0,0,0,0,0,0,0,1
8017,0,0,0,1,0,0,0,0,0,1,0,1,0
8018,1,0,0,0,0,0,0,0,0,1,0,0,1
8037,1,0,0,0,0,0,0,0,0,0,0,1,1
8054,0,1,0,0,0,0,0,0,0,1,0,0,2
8053,1,0,0,0,0,0,0,0,0,0,0,0,1
8052,0,1,0,0,0,0,0,0,0,0,0,0,3
8050,0,1,0,0,0,0,0,0,0,1,0,1,3
8049,0,0,0,0,1,0,0,0,0,0,0,0,1
8047,0,1,0,0,0,0,0,0,0,1,0,0,0
8046,0,1,0,0,0,0,0,0,0,1,0,1,3
8044,0,0,1,0,0,0,0,0,0,1,0,0,1
8043,0,1,0,0,0,0,0,0,0,1,0,0,1
8042,0,1,0,0,0,0,0,0,0,0,0,1,2
8041,1,0,0,0,0,0,0,0,0,0,0,0,2
8040,0,1,0,0,0,0,0,0,0,1,0,0,1
8038,0,1,0,0,0,0,0,0,0,0,0,1,0
8036,0,1,0,0,0,0,0,0,0,1,0,0,1
8019,0,0,1,0,0,0,0,0,0,0,0,0,1
8035,0,1,0,0,0,0,0,0,0,0,0,0,0
8034,0,1,0,0,0,0,0,0,0,0,0,1,0
8033,0,1,0,0,0,0,0,0,0,1,0,1,0
8032,0,0,0,1,0,0,0,0,0,0,0,1,2
8031,0,0,1,0,0,0,0,0,0,1,0,0,1
8030,0,0,0,1,0,0,0,0,0,0,0,1,2
8029,0,0,0,1,0,0,0,0,0,0,0,0,3
8028,0,1,0,0,0,0,0,0,0,1,0,1,2
8026,1,0,0,0,0,0,1,0,0,1,0,1,3
8023,0,0,1,0,0,0,0,0,0,1,0,0,0
8022,1,0,0,0,0,0,0,0,0,1,0,1,3
8021,0,1,0,0,0,0,0,0,0,0,0,0,1
8020,1,0,0,0,0,0,0,0,0,0,0,1,2
8147,0,1,0,0,0,0,0,0,0,1,0,1,0
8148,0,1,0,0,0,0,0,0,0,0,0,1,2
8149,0,0,0,1,0,0,0,0,0,1,0,1,2
8232,1,0,0,0,0,0,0,0,0,0,0,1,2
8267,1,0,0,0,0,0,0,0,0,1,0,0,2
8266,0,1,0,0,0,0,0,0,0,0,0,0,0
8265,0,1,0,0,0,0,0,0,0,0,0,0,2
8264,1,0,0,0,0,0,0,0,0,0,0,1,0
8263,1,0,0,0,0,0,0,0,0,0,0,1,0
8262,0,1,0,0,0,0,0,0,0,1,0,0,2
8261,1,0,0,0,0,0,0,0,0,0,0,0,1
8260,1,0,0,0,0,0,0,0,0,1,0,1,0
8259,0,1,0,0,0,0,1,0,0,1,0,1,0
8257,0,0,0,1,0,0,0,0,0,0,0,1,1
8256,1,0,0,0,0,0,0,0,0,1,0,1,3
8255,0,0,0,1,0,0,0,0,0,1,0,0,2
8254,0,1,0,0,0,0,0,0,0,0,0,0,3
8253,0,0,1,0,0,0,0,0,0,1,0,1,2
8252,0,1,0,0,0,0,0,0,0,1,0,0,3
8251,1,0,0,0,0,0,1,0,0,0,0,0,2
8249,0,1,0,0,0,0,0,0,0,1,0,0,0
8247,1,0,0,0,0,0,0,0,0,1,0,0,3
8246,0,1,0,0,0,0,0,0,0,0,0,1,0
8245,0,1,0,0,0,0,0,0,0,0,0,1,3
8244,0,1,0,0,0,0,0,0,0,0,0,0,0
8243,0,0,1,0,0,0,0,0,0,1,0,1,1
8242,0,1,0,0,0,0,0,0,0,1,0,0,2
8241,0,0,1,0,0,0,0,0,0,0,0,1,2
8240,0,0,0,1,0,0,0,0,0,0,0,0,2
8239,1,0,0,0,0,0,1,0,0,1,0,0,3
8238,0,0,1,0,0,0,0,0,0,1,0,0,3
8237,0,1,0,0,0,0,0,0,0,1,0,0,1
8236,0,0,1,0,0,0,1,0,0,1,0,0,3
8268,0,0,1,0,0,0,0,0,0,1,0,1,1
8269,0,0,0,1,0,0,0,0,0,0,0,0,2
8270,0,0,1,0,0,0,0,0,0,1,0,1,2
8288,1,0,0,0,0,0,0,0,0,1,0,0,1
8303,0,0,1,0,0,0,1,0,0,1,0,0,1
8302,0,0,0,0,1,0,0,0,0,0,0,0,3
8301,0,1,0,0,0,0,0,0,0,0,0,0,2
8300,0,1,0,0,0,0,1,0,0,0,0,1,3
8299,0,1,0,0,0,0,0,0,0,0,0,1,3
8298,0,0,1,0,0,0,0,0,0,0,0,1,1
8297,0,0,0,1,0,0,1,0,0,1,0,0,3
8296,0,0,1,0,0,0,0,0,0,1,0,0,0
8295,0,0,1,0,0,0,0,0,0,1,0,0,3
8294,1,0,0,0,0,0,0,1,0,0,0,1,3
8293,0,0,0,1,0,0,0,0,0,1,0,0,2
8292,0,1,0,0,0,0,0,0,0,1,0,1,0
8291,0,0,0,1,0,0,0,0,0,1,0,0,2
8287,1,0,0,0,0,0,0,0,0,0,0,1,2
8271,1,0,0,0,0,0,0,0,0,1,0,1,2
8286,0,1,0,0,0,0,0,0,0,0,0,0,2
8285,0,0,0,1,0,0,0,0,0,1,0,0,3
8284,0,0,1,0,0,0,0,0,0,1,0,1,2
8283,0,1,0,0,0,0,0,0,0,0,0,0,2
8282,1,0,0,0,0,0,0,0,0,1,0,1,1
8281,1,0,0,0,0,0,0,0,0,1,0,1,1
8280,0,1,0,0,0,0,0,0,0,1,0,1,3
8278,1,0,0,0,0,0,0,0,0,0,0,1,1
8277,1,0,0,0,0,0,0,0,0,0,0,1,2
8276,0,0,1,0,0,0,0,0,0,0,0,1,0
8274,1,0,0,0,0,0,0,0,0,1,0,0,2
8273,0,1,0,0,0,0,0,0,0,1,0,1,2
8272,1,0,0,0,0,0,0,0,0,1,0,0,2
8235,0,0,1,0,0,0,0,0,0,1,0,1,2
8231,0,0,1,0,0,0,0,0,0,0,0,1,1
8150,1,0,0,0,0,0,0,0,0,1,0,0,1
8230,0,0,0,1,0,0,0,0,0,1,0,0,3
8188,0,0,1,0,0,0,0,0,0,1,0,0,0
8187,1,0,0,0,0,0,1,0,0,1,0,0,0
8186,0,1,0,0,0,0,0,0,0,0,0,1,1
8185,1,0,0,0,0,0,0,0,0,0,0,1,1
8184,0,0,1,0,0,0,0,0,0,0,0,1,1
8183,0,0,0,0,0,1,0,0,0,1,0,0,3
8181,1,0,0,0,0,0,0,0,0,0,0,1,0
8180,0,0,0,1,0,0,0,0,0,1,0,0,1
8178,0,1,0,0,0,0,0,0,0,1,0,0,0
8177,0,1,0,0,0,0,0,0,0,0,0,1,2
8175,1,0,0,0,0,0,0,0,0,0,0,1,2
8174,0,0,1,0,0,0,0,0,0,0,0,1,1
8171,1,0,0,0,0,0,0,0,0,1,0,0,1
8170,0,0,1,0,0,0,0,0,0,0,0,1,3
8169,0,0,1,0,0,0,0,0,0,0,0,0,0
8168,0,0,0,1,0,0,0,0,0,0,0,0,2
8167,0,0,1,0,0,0,0,0,0,1,0,1,0
8166,0,0,0,1,0,0,0,0,0,1,0,0,3
8165,0,0,1,0,0,0,0,0,0,0,0,1,3
8163,0,1,0,0,0,0,0,0,0,0,0,1,0
8162,0,1,0,0,0,0,0,0,0,0,0,1,1
8161,1,0,0,0,0,0,0,0,0,1,0,0,1
8160,0,1,0,0,0,0,0,0,0,0,0,0,1
8158,0,1,0,0,0,0,0,0,0,1,0,1,1
8157,0,0,0,0,1,0,0,0,0,1,0,1,2
8155,0,1,0,0,0,0,1,0,0,1,0,0,1
8154,0,0,1,0,0,0,0,0,0,0,0,1,0
8153,0,0,0,1,0,0,0,0,0,0,0,1,0
8151,1,0,0,0,0,0,0,0,0,0,0,1,3
8189,1,0,0,0,0,0,0,1,0,0,0,1,1
8190,0,0,1,0,0,0,0,0,0,1,0,1,2
8192,0,0,0,1,0,0,1,0,0,0,0,1,1
8210,1,0,0,0,0,0,0,0,0,0,0,0,1
8229,0,1,0,0,0,0,0,0,0,0,0,0,1
8228,1,0,0,0,0,0,0,0,0,1,0,0,1
8227,1,0,0,0,0,0,0,0,0,1,0,0,2
8226,1,0,0,0,0,0,0,0,0,1,0,0,2
8222,0,0,1,0,0,0,0,0,0,1,0,1,3
8221,0,0,1,0,0,0,0,0,0,0,0,1,1
8220,0,0,1,0,0,0,0,0,0,1,0,1,2
8218,0,1,0,0,0,0,0,0,0,1,0,0,3
8217,0,0,1,0,0,0,1,0,0,0,0,0,2
8214,0,0,1,0,0,0,0,0,0,1,0,1,2
8213,1,0,0,0,0,0,0,0,0,1,0,0,0
8212,0,0,1,0,0,0,0,0,0,1,0,0,3
8211,1,0,0,0,0,0,0,0,0,0,0,0,0
8209,0,0,1,0,0,0,0,0,0,1,0,0,2
8193,1,0,0,0,0,0,0,0,0,0,0,1,1
8208,0,1,0,0,0,0,0,0,0,1,0,1,2
8207,1,0,0,0,0,0,0,0,0,1,0,1,3
8206,0,0,0,0,0,1,1,0,0,0,0,1,1
8204,0,0,0,0,0,1,0,0,0,0,0,0,0
8203,0,0,0,1,0,0,0,0,0,1,0,0,0
8202,0,0,0,1,0,0,0,0,0,1,0,1,1
8201,1,0,0,0,0,0,0,0,0,0,0,0,0
8200,0,1,0,0,0,0,0,0,0,1,0,1,3
8199,0,1,0,0,0,0,0,0,0,0,0,0,3
8198,0,1,0,0,0,0,0,0,0,0,0,0,2
8197,0,1,0,0,0,0,0,0,0,1,0,1,2
8196,0,1,0,0,0,0,0,0,0,0,0,0,3
8194,0,1,0,0,0,0,0,0,0,0,0,1,1
7869,1,0,0,0,0,0,0,0,0,1,0,0,3
5001,0,1,0,0,0,0,0,0,0,0,0,0,0
5725,1,0,0,0,0,0,0,0,0,1,0,0,1
1905,1,0,0,0,0,0,0,0,0,1,0,1,0
1922,0,0,0,1,0,0,0,0,0,1,0,0,2
1920,0,1,0,0,0,0,0,0,0,0,0,1,0
1919,0,1,0,0,0,0,1,0,0,0,0,1,2
1918,0,0,1,0,0,0,0,0,0,1,0,0,2
1917,1,0,0,0,0,0,0,0,0,0,0,0,2
1916,0,1,0,0,0,0,1,0,0,1,0,1,2
1915,0,0,1,0,0,0,0,0,0,0,0,0,0
1913,0,0,1,0,0,0,0,0,0,1,0,1,0
1912,0,0,0,1,0,0,0,0,0,0,0,1,0
1911,1,0,0,0,0,0,0,0,0,1,0,1,2
1909,1,0,0,0,0,0,0,0,0,0,0,1,2
1908,1,0,0,0,0,0,0,0,0,0,0,1,2
1907,0,1,0,0,0,0,0,0,0,0,0,1,3
1906,1,0,0,0,0,0,0,0,0,0,0,1,0
1904,0,0,1,0,0,0,0,0,0,0,0,1,1
1878,0,0,0,0,0,1,0,0,0,0,0,0,2
1903,0,0,1,0,0,0,0,0,0,0,0,0,0
1902,1,0,0,0,0,0,0,0,0,0,0,1,2
1901,0,1,0,0,0,0,0,0,0,0,0,0,0
1900,0,0,0,1,0,0,0,0,0,0,0,1,3
1899,0,0,0,1,0,0,0,0,0,0,0,1,3
1898,0,1,0,0,0,0,0,0,0,1,0,0,1
1897,0,0,1,0,0,0,1,0,0,0,0,1,1
1895,0,0,0,1,0,0,0,0,0,1,0,1,3
1893,1,0,0,0,0,0,0,0,0,0,0,0,2
1888,0,0,0,1,0,0,0,0,0,1,0,1,1
1887,1,0,0,0,0,0,0,0,0,0,0,0,3
1885,1,0,0,0,0,0,0,0,0,1,0,1,2
1883,0,0,1,0,0,0,0,0,0,1,0,1,0
1881,0,0,0,1,0,0,0,0,0,0,0,0,3
1923,0,1,0,0,0,0,0,0,0,0,0,0,0
1924,0,1,0,0,0,0,0,0,0,0,0,0,2
1925,1,0,0,0,0,0,0,0,0,1,0,1,0
1926,0,0,0,1,0,0,0,0,0,1,0,1,2
1965,0,1,0,0,0,0,0,0,0,1,0,0,0
1964,0,0,1,0,0,0,0,0,0,1,0,1,0
1963,0,0,0,0,0,1,0,0,0,0,0,1,0
1962,0,0,1,0,0,0,0,0,0,0,0,0,2
1961,0,0,1,0,0,0,0,0,0,1,0,1,0
1957,1,0,0,0,0,0,0,0,0,1,0,1,2
1955,0,1,0,0,0,0,0,0,0,0,0,0,0
1954,0,0,0,1,0,0,0,0,0,1,0,0,3
1953,1,0,0,0,0,0,0,0,0,0,0,1,0
1952,0,1,0,0,0,0,0,0,0,0,0,0,3
1951,1,0,0,0,0,0,0,0,0,1,0,0,1
1950,1,0,0,0,0,0,0,0,0,0,0,1,2
1946,1,0,0,0,0,0,0,0,0,0,0,1,1
1945,1,0,0,0,0,0,0,0,0,0,0,1,2
1944,0,1,0,0,0,0,0,0,0,0,0,0,3
1943,0,0,1,0,0,0,1,0,0,1,0,1,1
1942,0,0,0,1,0,0,0,0,0,0,0,1,0
1941,0,0,1,0,0,0,0,0,0,0,0,1,0
1939,0,0,1,0,0,0,0,0,0,1,0,0,0
1938,0,0,1,0,0,0,0,0,0,0,0,1,1
1937,0,1,0,0,0,0,0,0,0,1,0,0,3
1936,1,0,0,0,0,0,0,0,0,1,0,0,2
1934,0,0,1,0,0,0,0,0,0,1,0,0,3
1932,1,0,0,0,0,0,0,0,0,1,0,0,3
1931,0,1,0,0,0,0,0,0,0,1,0,0,0
1930,0,1,0,0,0,0,0,0,0,0,0,1,3
1929,0,1,0,0,0,0,0,0,0,0,0,1,0
1928,0,0,1,0,0,0,0,1,0,1,0,0,1
1927,0,0,1,0,0,0,0,0,0,1,0,1,0
1880,0,1,0,0,0,0,0,0,0,0,0,0,0
1877,0,1,0,0,0,0,0,0,0,0,0,1,2
1967,0,0,1,0,0,0,0,0,0,1,0,1,2
1797,0,1,0,0,0,0,1,0,0,0,0,1,0
1821,1,0,0,0,0,0,0,0,0,0,0,1,0
1818,1,0,0,0,0,0,0,0,0,1,0,0,2
1817,0,1,0,0,0,0,0,0,0,1,0,1,3
1816,1,0,0,0,0,0,0,0,0,0,0,1,3
1815,0,0,1,0,0,0,0,0,0,1,0,1,3
1813,0,1,0,0,0,0,0,0,0,1,0,1,0
1811,0,1,0,0,0,0,0,0,0,1,0,1,1
1810,0,0,1,0,0,0,0,0,0,0,0,0,0
1809,1,0,0,0,0,0,0,0,0,1,0,1,1
1808,0,1,0,0,0,0,0,0,0,0,0,1,2
1805,1,0,0,0,0,0,0,0,0,0,0,1,0
1801,1,0,0,0,0,0,0,0,0,0,0,0,0
1800,0,0,1,0,0,0,0,0,0,0,0,1,0
1799,0,0,0,0,1,0,0,0,0,0,0,0,0
1796,0,0,0,1,0,0,1,0,0,0,0,1,2
1872,0,0,0,0,0,1,0,0,0,0,0,0,2
1795,0,1,0,0,0,0,0,0,0,0,0,1,1
1794,1,0,0,0,0,0,0,0,0,0,0,1,1
1792,0,1,0,0,0,0,0,0,0,1,0,0,0
1791,0,1,0,0,0,0,0,0,0,0,0,1,3
1790,0,0,1,0,0,0,0,0,0,1,0,0,2
1789,1,0,0,0,0,0,0,0,0,1,0,1,2
1788,0,1,0,0,0,0,0,0,0,0,0,1,0
1787,0,1,0,0,0,0,0,0,0,0,0,1,3
1786,0,1,0,0,0,0,0,0,0,1,0,1,3
1784,0,1,0,0,0,0,0,0,0,0,0,1,1
1783,0,0,0,1,0,0,0,0,0,1,0,1,2
1782,1,0,0,0,0,0,0,0,0,0,0,0,2
1781,0,1,0,0,0,0,0,0,0,1,0,0,2
1780,0,0,0,1,0,0,0,0,0,0,0,1,3
1822,0,1,0,0,0,0,0,0,0,1,0,0,1
1823,0,1,0,0,0,0,0,0,0,0,0,0,1
1825,0,0,1,0,0,0,0,0,0,1,0,0,1
1826,0,0,1,0,0,0,0,0,0,1,0,1,0
1871,1,0,0,0,0,0,0,0,0,1,0,0,2
1869,0,1,0,0,0,0,0,0,0,1,0,1,0
1868,0,0,1,0,0,0,1,0,0,0,0,1,2
1867,1,0,0,0,0,0,0,0,0,0,0,0,1
1866,1,0,0,0,0,0,0,0,0,0,0,1,3
1865,0,1,0,0,0,0,0,0,0,0,0,0,0
1864,1,0,0,0,0,0,0,0,0,0,0,0,0
1863,0,0,1,0,0,0,0,0,0,0,0,1,3
1860,0,0,0,1,0,0,0,0,0,0,0,1,3
1858,0,1,0,0,0,0,1,0,0,0,0,1,2
1857,0,1,0,0,0,0,0,0,0,1,0,0,3
1856,0,1,0,0,0,0,0,0,0,1,0,0,0
1855,1,0,0,0,0,0,0,0,0,1,0,0,3
1854,0,1,0,0,0,0,0,0,0,1,0,1,2
